"City","Site","Sampling_date","Country","Location.Site","Month","Season","Green_level","Green_area_coverage","Blue_area_coverage","Temperature","Relative_humidity","Wind_speed_10m","Trap_type","season_multiplier","Host_abundance","Predator_abundance","Mosquito_species","Mosquito_abundance","Biodiversity_index"
"Montpellier","Site_5",2024-11-01,"France",5,11,"Fall",3,91.9192506327759,2.7661102078855,9.45,80.14,3.41,"HumanOdor_CO2",0.9,41,79,"Culex quinquefasciatus",43,1.42101329492624
"Montpellier","Site_5",2024-11-01,"France",5,11,"Fall",3,91.9192506327759,2.7661102078855,9.45,80.14,3.41,"HumanOdor_CO2",0.9,52,76,"Culex pipiens",101,1.42101329492624
"Barcelona","Site_5",2024-11-01,"Spain",5,11,"Fall",3,85.5304947941098,4.37413499131799,13.06,81.41,4.72,"Light_CO2",0.9,49,96,"Anopheles gambiae",66,0.692658799806025
"Barcelona","Site_5",2024-11-01,"Spain",5,11,"Fall",3,85.5304947941098,4.37413499131799,13.06,81.41,4.72,"Light_CO2",0.9,46,59,"Culex pipiens",62,0.692658799806025
"Rabat","Site_5",2024-11-01,"Morocco",5,11,"Fall",3,97.7345972741954,37.8859417326748,17.41,70.66,3.37,"HumanOdor_CO2",0.9,56,81,"Culex quinquefasciatus",22,0.801880691242147
"Rabat","Site_5",2024-11-01,"Morocco",5,11,"Fall",3,97.7345972741954,37.8859417326748,17.41,70.66,3.37,"HumanOdor_CO2",0.9,44,60,"Aedes albopictus",5,0.801880691242147
"Rabat","Site_5",2024-11-01,"Morocco",5,11,"Fall",3,97.7345972741954,37.8859417326748,17.41,70.66,3.37,"HumanOdor_CO2",0.9,48,87,"Aedes aegypti",4,0.801880691242147
"Casablanca","Site_5",2024-11-01,"Morocco",5,11,"Fall",3,87.9323567668907,19.1474078632891,14.81,72.53,5.43,"Light_CO2",0.9,56,63,"Culex quinquefasciatus",22,0.939172316337803
"Casablanca","Site_5",2024-11-01,"Morocco",5,11,"Fall",3,87.9323567668907,19.1474078632891,14.81,72.53,5.43,"Light_CO2",0.9,57,84,"Anopheles gambiae",35,0.939172316337803
"Casablanca","Site_5",2024-11-01,"Morocco",5,11,"Fall",3,87.9323567668907,19.1474078632891,14.81,72.53,5.43,"Light_CO2",0.9,50,73,"Aedes albopictus",7,0.939172316337803
"Utrecht","Site_6",2024-11-01,"Netherlands",6,11,"Fall",1,1.28680033043493,38.4299934096634,3.38,77,3.07,"Light_CO2",0.9,33,73,"Anopheles gambiae",16,1.37164401343891
"Utrecht","Site_6",2024-11-01,"Netherlands",6,11,"Fall",1,1.28680033043493,38.4299934096634,3.38,77,3.07,"Light_CO2",0.9,30,76,"Culex pipiens",8,1.37164401343891
"Utrecht","Site_6",2024-11-01,"Netherlands",6,11,"Fall",1,1.28680033043493,38.4299934096634,3.38,77,3.07,"Light_CO2",0.9,36,63,"Aedes aegypti",2,1.37164401343891
"Utrecht","Site_6",2024-11-01,"Netherlands",6,11,"Fall",1,1.28680033043493,38.4299934096634,3.38,77,3.07,"Light_CO2",0.9,23,56,"Culex quinquefasciatus",6,1.37164401343891
"Utrecht","Site_6",2024-11-01,"Netherlands",6,11,"Fall",1,1.28680033043493,38.4299934096634,3.38,77,3.07,"Light_CO2",0.9,24,58,"Aedes albopictus",3,1.37164401343891
"Nijmegen","Site_6",2024-11-01,"Netherlands",6,11,"Fall",3,82.6060304501094,20.045904442668,9.68,75.47,4.66,"HumanOdor_CO2",0.9,41,71,"Anopheles gambiae",16,0.824482067072741
"Nijmegen","Site_6",2024-11-01,"Netherlands",6,11,"Fall",3,82.6060304501094,20.045904442668,9.68,75.47,4.66,"HumanOdor_CO2",0.9,49,62,"Culex pipiens",17,0.824482067072741
"Nijmegen","Site_6",2024-11-01,"Netherlands",6,11,"Fall",3,82.6060304501094,20.045904442668,9.68,75.47,4.66,"HumanOdor_CO2",0.9,48,60,"Aedes albopictus",7,0.824482067072741
"Nijmegen","Site_6",2024-11-01,"Netherlands",6,11,"Fall",3,82.6060304501094,20.045904442668,9.68,75.47,4.66,"HumanOdor_CO2",0.9,70,61,"Aedes aegypti",119,0.824482067072741
"Montpellier","Site_6",2024-11-01,"France",6,11,"Fall",2,54.5220320463879,40.3742100261152,6.25,79.85,5.28,"Light_CO2",0.9,45,73,"Culex pipiens",16,0.81254447534647
"Montpellier","Site_6",2024-11-01,"France",6,11,"Fall",2,54.5220320463879,40.3742100261152,6.25,79.85,5.28,"Light_CO2",0.9,47,64,"Aedes aegypti",27,0.81254447534647
"Montpellier","Site_6",2024-11-01,"France",6,11,"Fall",2,54.5220320463879,40.3742100261152,6.25,79.85,5.28,"Light_CO2",0.9,45,86,"Culex quinquefasciatus",2,0.81254447534647
"Barcelona","Site_6",2024-11-01,"Spain",6,11,"Fall",2,47.6528451350285,3.23325274884701,11.94,82.74,3.49,"HumanOdor_CO2",0.9,35,87,"Culex quinquefasciatus",2,0.839390224872331
"Barcelona","Site_6",2024-11-01,"Spain",6,11,"Fall",2,47.6528451350285,3.23325274884701,11.94,82.74,3.49,"HumanOdor_CO2",0.9,42,76,"Culex pipiens",23,0.839390224872331
"Barcelona","Site_6",2024-11-01,"Spain",6,11,"Fall",2,47.6528451350285,3.23325274884701,11.94,82.74,3.49,"HumanOdor_CO2",0.9,37,82,"Aedes aegypti",22,0.839390224872331
"Rabat","Site_6",2024-11-01,"Morocco",6,11,"Fall",3,67.6484969110228,26.3052104078233,18.77,65.51,2.39,"Light_CO2",0.9,60,79,"Aedes aegypti",111,0.792161927273443
"Rabat","Site_6",2024-11-01,"Morocco",6,11,"Fall",3,67.6484969110228,26.3052104078233,18.77,65.51,2.39,"Light_CO2",0.9,50,68,"Culex quinquefasciatus",24,0.792161927273443
"Rabat","Site_6",2024-11-01,"Morocco",6,11,"Fall",3,67.6484969110228,26.3052104078233,18.77,65.51,2.39,"Light_CO2",0.9,40,94,"Aedes albopictus",20,0.792161927273443
"Casablanca","Site_6",2024-11-01,"Morocco",6,11,"Fall",2,60.0199872416211,41.4189750291407,15.61,68.97,3.76,"Light_CO2",0.9,41,67,"Culex quinquefasciatus",9,0.325082953391449
"Casablanca","Site_6",2024-11-01,"Morocco",6,11,"Fall",2,60.0199872416211,41.4189750291407,15.61,68.97,3.76,"Light_CO2",0.9,37,68,"Aedes albopictus",1,0.325082953391449
"Utrecht","Site_7",2024-11-01,"Netherlands",7,11,"Fall",1,30.4058226361172,28.1483156569302,4.26,75.32,4.19,"Light_CO2",0.9,32,49,"Culex pipiens",4,0.997271493182385
"Utrecht","Site_7",2024-11-01,"Netherlands",7,11,"Fall",1,30.4058226361172,28.1483156569302,4.26,75.32,4.19,"Light_CO2",0.9,45,61,"Anopheles gambiae",0,0.997271493182385
"Utrecht","Site_7",2024-11-01,"Netherlands",7,11,"Fall",1,30.4058226361172,28.1483156569302,4.26,75.32,4.19,"Light_CO2",0.9,28,55,"Culex quinquefasciatus",11,0.997271493182385
"Utrecht","Site_7",2024-11-01,"Netherlands",7,11,"Fall",1,30.4058226361172,28.1483156569302,4.26,75.32,4.19,"Light_CO2",0.9,28,55,"Aedes aegypti",5,0.997271493182385
"Nijmegen","Site_7",2024-11-01,"Netherlands",7,11,"Fall",3,71.0605589310173,14.8008538112044,4.81,81.49,2.22,"Light_CO2",0.9,50,61,"Aedes albopictus",59,1.04182392975075
"Nijmegen","Site_7",2024-11-01,"Netherlands",7,11,"Fall",3,71.0605589310173,14.8008538112044,4.81,81.49,2.22,"Light_CO2",0.9,48,63,"Aedes aegypti",83,1.04182392975075
"Nijmegen","Site_7",2024-11-01,"Netherlands",7,11,"Fall",3,71.0605589310173,14.8008538112044,4.81,81.49,2.22,"Light_CO2",0.9,28,69,"Anopheles gambiae",35,1.04182392975075
"Montpellier","Site_7",2024-11-01,"France",7,11,"Fall",2,52.7562415277352,18.5425914563239,10.93,77.95,4.48,"Light_CO2",0.9,51,81,"Aedes albopictus",6,1.1559918084172
"Montpellier","Site_7",2024-11-01,"France",7,11,"Fall",2,52.7562415277352,18.5425914563239,10.93,77.95,4.48,"Light_CO2",0.9,46,76,"Anopheles gambiae",5,1.1559918084172
"Montpellier","Site_7",2024-11-01,"France",7,11,"Fall",2,52.7562415277352,18.5425914563239,10.93,77.95,4.48,"Light_CO2",0.9,48,91,"Culex quinquefasciatus",26,1.1559918084172
"Montpellier","Site_7",2024-11-01,"France",7,11,"Fall",2,52.7562415277352,18.5425914563239,10.93,77.95,4.48,"Light_CO2",0.9,47,67,"Aedes aegypti",37,1.1559918084172
"Montpellier","Site_7",2024-11-01,"France",7,11,"Fall",2,52.7562415277352,18.5425914563239,10.93,77.95,4.48,"Light_CO2",0.9,36,69,"Culex pipiens",1,1.1559918084172
"Barcelona","Site_7",2024-11-01,"Spain",7,11,"Fall",1,4.11158722294494,19.7204457372427,13.65,74.6,5.45,"HumanOdor_CO2",0.9,31,44,"Aedes albopictus",4,0.474139293057838
"Barcelona","Site_7",2024-11-01,"Spain",7,11,"Fall",1,4.11158722294494,19.7204457372427,13.65,74.6,5.45,"HumanOdor_CO2",0.9,28,37,"Anopheles gambiae",18,0.474139293057838
"Rabat","Site_7",2024-11-01,"Morocco",7,11,"Fall",2,47.5182930221083,22.6041000597179,15.43,74.6,2.4,"Light_CO2",0.9,28,66,"Culex pipiens",19,1.36976866045161
"Rabat","Site_7",2024-11-01,"Morocco",7,11,"Fall",2,47.5182930221083,22.6041000597179,15.43,74.6,2.4,"Light_CO2",0.9,57,67,"Culex quinquefasciatus",25,1.36976866045161
"Rabat","Site_7",2024-11-01,"Morocco",7,11,"Fall",2,47.5182930221083,22.6041000597179,15.43,74.6,2.4,"Light_CO2",0.9,52,60,"Aedes albopictus",19,1.36976866045161
"Rabat","Site_7",2024-11-01,"Morocco",7,11,"Fall",2,47.5182930221083,22.6041000597179,15.43,74.6,2.4,"Light_CO2",0.9,36,72,"Anopheles gambiae",15,1.36976866045161
"Casablanca","Site_7",2024-11-01,"Morocco",7,11,"Fall",3,83.5979485512245,46.0886899158359,14.26,68.44,2.37,"HumanOdor_CO2",0.9,54,86,"Culex quinquefasciatus",15,1.0407151997821
"Casablanca","Site_7",2024-11-01,"Morocco",7,11,"Fall",3,83.5979485512245,46.0886899158359,14.26,68.44,2.37,"HumanOdor_CO2",0.9,48,74,"Aedes albopictus",26,1.0407151997821
"Casablanca","Site_7",2024-11-01,"Morocco",7,11,"Fall",3,83.5979485512245,46.0886899158359,14.26,68.44,2.37,"HumanOdor_CO2",0.9,43,79,"Culex pipiens",36,1.0407151997821
"Utrecht","Site_8",2024-11-01,"Netherlands",8,11,"Fall",2,58.5786955058109,39.6485511399806,3.76,77.98,5.12,"Light_CO2",0.9,33,64,"Culex quinquefasciatus",1,0.410116298288409
"Utrecht","Site_8",2024-11-01,"Netherlands",8,11,"Fall",2,58.5786955058109,39.6485511399806,3.76,77.98,5.12,"Light_CO2",0.9,23,62,"Aedes albopictus",6,0.410116298288409
"Nijmegen","Site_8",2024-11-01,"Netherlands",8,11,"Fall",1,33.1201215590117,37.4159135483205,8.06,76.51,3.7,"Light_CO2",0.9,30,45,"Culex pipiens",29,0.96679333981146
"Nijmegen","Site_8",2024-11-01,"Netherlands",8,11,"Fall",1,33.1201215590117,37.4159135483205,8.06,76.51,3.7,"Light_CO2",0.9,29,56,"Anopheles gambiae",12,0.96679333981146
"Nijmegen","Site_8",2024-11-01,"Netherlands",8,11,"Fall",1,33.1201215590117,37.4159135483205,8.06,76.51,3.7,"Light_CO2",0.9,23,51,"Aedes aegypti",5,0.96679333981146
"Nijmegen","Site_8",2024-11-01,"Netherlands",8,11,"Fall",1,33.1201215590117,37.4159135483205,8.06,76.51,3.7,"Light_CO2",0.9,30,53,"Aedes albopictus",1,0.96679333981146
"Montpellier","Site_8",2024-11-01,"France",8,11,"Fall",1,31.3806118098088,15.4770859442651,12.32,85.41,1.92,"HumanOdor_CO2",0.9,40,66,"Culex pipiens",9,1.57554697953676
"Montpellier","Site_8",2024-11-01,"France",8,11,"Fall",1,31.3806118098088,15.4770859442651,12.32,85.41,1.92,"HumanOdor_CO2",0.9,35,59,"Aedes aegypti",8,1.57554697953676
"Montpellier","Site_8",2024-11-01,"France",8,11,"Fall",1,31.3806118098088,15.4770859442651,12.32,85.41,1.92,"HumanOdor_CO2",0.9,41,54,"Aedes albopictus",6,1.57554697953676
"Montpellier","Site_8",2024-11-01,"France",8,11,"Fall",1,31.3806118098088,15.4770859442651,12.32,85.41,1.92,"HumanOdor_CO2",0.9,41,51,"Culex quinquefasciatus",4,1.57554697953676
"Montpellier","Site_8",2024-11-01,"France",8,11,"Fall",1,31.3806118098088,15.4770859442651,12.32,85.41,1.92,"HumanOdor_CO2",0.9,35,67,"Anopheles gambiae",7,1.57554697953676
"Barcelona","Site_8",2024-11-01,"Spain",8,11,"Fall",1,16.1883090725401,23.9276781529188,11.92,79.4,4.62,"HumanOdor_CO2",0.9,39,78,"Culex pipiens",13,0.545594553969185
"Barcelona","Site_8",2024-11-01,"Spain",8,11,"Fall",1,16.1883090725401,23.9276781529188,11.92,79.4,4.62,"HumanOdor_CO2",0.9,36,71,"Aedes albopictus",4,0.545594553969185
"Rabat","Site_8",2024-11-01,"Morocco",8,11,"Fall",1,9.43920277473517,15.8018067963421,15.87,74.82,2.6,"Light_CO2",0.9,40,61,"Anopheles gambiae",11,1.1509939192167
"Rabat","Site_8",2024-11-01,"Morocco",8,11,"Fall",1,9.43920277473517,15.8018067963421,15.87,74.82,2.6,"Light_CO2",0.9,19,71,"Culex quinquefasciatus",1,1.1509939192167
"Rabat","Site_8",2024-11-01,"Morocco",8,11,"Fall",1,9.43920277473517,15.8018067963421,15.87,74.82,2.6,"Light_CO2",0.9,45,68,"Culex pipiens",9,1.1509939192167
"Rabat","Site_8",2024-11-01,"Morocco",8,11,"Fall",1,9.43920277473517,15.8018067963421,15.87,74.82,2.6,"Light_CO2",0.9,45,70,"Aedes albopictus",4,1.1509939192167
"Casablanca","Site_8",2024-11-01,"Morocco",8,11,"Fall",2,49.2441294390941,35.4219712466002,15.26,69.94,1.74,"Light_CO2",0.9,49,55,"Aedes albopictus",28,1.20287839709474
"Casablanca","Site_8",2024-11-01,"Morocco",8,11,"Fall",2,49.2441294390941,35.4219712466002,15.26,69.94,1.74,"Light_CO2",0.9,58,80,"Aedes aegypti",42,1.20287839709474
"Casablanca","Site_8",2024-11-01,"Morocco",8,11,"Fall",2,49.2441294390941,35.4219712466002,15.26,69.94,1.74,"Light_CO2",0.9,32,63,"Culex pipiens",29,1.20287839709474
"Casablanca","Site_8",2024-11-01,"Morocco",8,11,"Fall",2,49.2441294390941,35.4219712466002,15.26,69.94,1.74,"Light_CO2",0.9,36,73,"Culex quinquefasciatus",4,1.20287839709474
"Utrecht","Site_9",2024-11-01,"Netherlands",9,11,"Fall",1,16.7583971866407,41.3963023163378,5.57,79.3,4.97,"Light_CO2",0.9,25,60,"Aedes albopictus",2,1.01140423470735
"Utrecht","Site_9",2024-11-01,"Netherlands",9,11,"Fall",1,16.7583971866407,41.3963023163378,5.57,79.3,4.97,"Light_CO2",0.9,44,65,"Culex pipiens",4,1.01140423470735
"Utrecht","Site_9",2024-11-01,"Netherlands",9,11,"Fall",1,16.7583971866407,41.3963023163378,5.57,79.3,4.97,"Light_CO2",0.9,40,77,"Aedes aegypti",6,1.01140423470735
"Nijmegen","Site_9",2024-11-01,"Netherlands",9,11,"Fall",3,91.6359471093398,33.4473695158958,8.29,73.8,4.83,"Light_CO2",0.9,38,70,"Culex pipiens",12,0.976400644596277
"Nijmegen","Site_9",2024-11-01,"Netherlands",9,11,"Fall",3,91.6359471093398,33.4473695158958,8.29,73.8,4.83,"Light_CO2",0.9,47,73,"Aedes aegypti",35,0.976400644596277
"Nijmegen","Site_9",2024-11-01,"Netherlands",9,11,"Fall",3,91.6359471093398,33.4473695158958,8.29,73.8,4.83,"Light_CO2",0.9,38,64,"Aedes albopictus",14,0.976400644596277
"Montpellier","Site_9",2024-11-01,"France",9,11,"Fall",3,76.8610928901471,21.8482245132327,7.88,80.16,3.08,"HumanOdor_CO2",0.9,64,85,"Aedes albopictus",1,0.705918176087098
"Montpellier","Site_9",2024-11-01,"France",9,11,"Fall",3,76.8610928901471,21.8482245132327,7.88,80.16,3.08,"HumanOdor_CO2",0.9,39,93,"Aedes aegypti",20,0.705918176087098
"Montpellier","Site_9",2024-11-01,"France",9,11,"Fall",3,76.8610928901471,21.8482245132327,7.88,80.16,3.08,"HumanOdor_CO2",0.9,54,80,"Anopheles gambiae",7,0.705918176087098
"Barcelona","Site_9",2024-11-01,"Spain",9,11,"Fall",2,65.1345539504662,47.6878118999302,10.24,70.66,3.98,"HumanOdor_CO2",0.9,39,60,"Aedes aegypti",16,1.56455631537993
"Barcelona","Site_9",2024-11-01,"Spain",9,11,"Fall",2,65.1345539504662,47.6878118999302,10.24,70.66,3.98,"HumanOdor_CO2",0.9,39,81,"Culex pipiens",14,1.56455631537993
"Barcelona","Site_9",2024-11-01,"Spain",9,11,"Fall",2,65.1345539504662,47.6878118999302,10.24,70.66,3.98,"HumanOdor_CO2",0.9,43,71,"Culex quinquefasciatus",7,1.56455631537993
"Barcelona","Site_9",2024-11-01,"Spain",9,11,"Fall",2,65.1345539504662,47.6878118999302,10.24,70.66,3.98,"HumanOdor_CO2",0.9,40,62,"Anopheles gambiae",15,1.56455631537993
"Barcelona","Site_9",2024-11-01,"Spain",9,11,"Fall",2,65.1345539504662,47.6878118999302,10.24,70.66,3.98,"HumanOdor_CO2",0.9,39,63,"Aedes albopictus",9,1.56455631537993
"Rabat","Site_9",2024-11-01,"Morocco",9,11,"Fall",3,99.6563104187138,13.669254090637,16.51,79.75,3.97,"HumanOdor_CO2",0.9,40,81,"Culex quinquefasciatus",11,1.10006235420787
"Rabat","Site_9",2024-11-01,"Morocco",9,11,"Fall",3,99.6563104187138,13.669254090637,16.51,79.75,3.97,"HumanOdor_CO2",0.9,53,73,"Culex pipiens",35,1.10006235420787
"Rabat","Site_9",2024-11-01,"Morocco",9,11,"Fall",3,99.6563104187138,13.669254090637,16.51,79.75,3.97,"HumanOdor_CO2",0.9,46,78,"Anopheles gambiae",8,1.10006235420787
"Rabat","Site_9",2024-11-01,"Morocco",9,11,"Fall",3,99.6563104187138,13.669254090637,16.51,79.75,3.97,"HumanOdor_CO2",0.9,53,75,"Aedes aegypti",63,1.10006235420787
"Casablanca","Site_9",2024-11-01,"Morocco",9,11,"Fall",2,61.328964060056,31.2168812789023,18.38,76.52,3.26,"HumanOdor_CO2",0.9,34,68,"Aedes albopictus",3,0.89259178315007
"Casablanca","Site_9",2024-11-01,"Morocco",9,11,"Fall",2,61.328964060056,31.2168812789023,18.38,76.52,3.26,"HumanOdor_CO2",0.9,48,81,"Aedes aegypti",16,0.89259178315007
"Casablanca","Site_9",2024-11-01,"Morocco",9,11,"Fall",2,61.328964060056,31.2168812789023,18.38,76.52,3.26,"HumanOdor_CO2",0.9,38,79,"Culex pipiens",22,0.89259178315007
"Utrecht","Site_1",2024-12-01,"Netherlands",1,12,"Winter",2,47.3874648932135,13.7313442230225,4.58,80.83,7.2,"Light_CO2",0.7,43,48,"Anopheles gambiae",25,0.853583649141898
"Utrecht","Site_1",2024-12-01,"Netherlands",1,12,"Winter",2,47.3874648932135,13.7313442230225,4.58,80.83,7.2,"Light_CO2",0.7,33,73,"Culex pipiens",9,0.853583649141898
"Utrecht","Site_1",2024-12-01,"Netherlands",1,12,"Winter",2,47.3874648932135,13.7313442230225,4.58,80.83,7.2,"Light_CO2",0.7,36,76,"Aedes aegypti",4,0.853583649141898
"Nijmegen","Site_1",2024-12-01,"Netherlands",1,12,"Winter",2,63.7467530903639,12.4224663116038,5.86,86.66,3.36,"HumanOdor_CO2",0.7,50,55,"Culex pipiens",3,1.08159638039712
"Nijmegen","Site_1",2024-12-01,"Netherlands",1,12,"Winter",2,63.7467530903639,12.4224663116038,5.86,86.66,3.36,"HumanOdor_CO2",0.7,27,76,"Aedes albopictus",13,1.08159638039712
"Nijmegen","Site_1",2024-12-01,"Netherlands",1,12,"Winter",2,63.7467530903639,12.4224663116038,5.86,86.66,3.36,"HumanOdor_CO2",0.7,32,77,"Anopheles gambiae",11,1.08159638039712
"Nijmegen","Site_1",2024-12-01,"Netherlands",1,12,"Winter",2,63.7467530903639,12.4224663116038,5.86,86.66,3.36,"HumanOdor_CO2",0.7,44,66,"Culex quinquefasciatus",1,1.08159638039712
"Montpellier","Site_1",2024-12-01,"France",1,12,"Winter",1,15.7145937142661,35.0776403173804,7.22,75.87,4.24,"Light_CO2",0.7,18,51,"Culex pipiens",2,0.731515068414525
"Montpellier","Site_1",2024-12-01,"France",1,12,"Winter",1,15.7145937142661,35.0776403173804,7.22,75.87,4.24,"Light_CO2",0.7,17,68,"Culex quinquefasciatus",1,0.731515068414525
"Montpellier","Site_1",2024-12-01,"France",1,12,"Winter",1,15.7145937142661,35.0776403173804,7.22,75.87,4.24,"Light_CO2",0.7,37,56,"Anopheles gambiae",19,0.731515068414525
"Montpellier","Site_1",2024-12-01,"France",1,12,"Winter",1,15.7145937142661,35.0776403173804,7.22,75.87,4.24,"Light_CO2",0.7,29,64,"Aedes aegypti",2,0.731515068414525
"Barcelona","Site_1",2024-12-01,"Spain",1,12,"Winter",3,87.939637874579,49.0502100177109,13.77,71.9,3.75,"Light_CO2",0.7,44,91,"Aedes albopictus",22,0.5526646024944
"Barcelona","Site_1",2024-12-01,"Spain",1,12,"Winter",3,87.939637874579,49.0502100177109,13.77,71.9,3.75,"Light_CO2",0.7,46,86,"Anopheles gambiae",7,0.5526646024944
"Rabat","Site_1",2024-12-01,"Morocco",1,12,"Winter",1,18.1241828420665,24.8975858874619,12.69,78.51,6.16,"Light_CO2",0.7,27,58,"Culex pipiens",8,0.693147160559945
"Rabat","Site_1",2024-12-01,"Morocco",1,12,"Winter",1,18.1241828420665,24.8975858874619,12.69,78.51,6.16,"Light_CO2",0.7,38,42,"Anopheles gambiae",8,0.693147160559945
"Casablanca","Site_1",2024-12-01,"Morocco",1,12,"Winter",1,6.5326159066055,39.1291338540614,15.95,66.74,6.73,"Light_CO2",0.7,37,55,"Anopheles gambiae",1,0.693147160559945
"Casablanca","Site_1",2024-12-01,"Morocco",1,12,"Winter",1,6.5326159066055,39.1291338540614,15.95,66.74,6.73,"Light_CO2",0.7,29,51,"Culex quinquefasciatus",0,0.693147160559945
"Casablanca","Site_1",2024-12-01,"Morocco",1,12,"Winter",1,6.5326159066055,39.1291338540614,15.95,66.74,6.73,"Light_CO2",0.7,50,58,"Aedes albopictus",1,0.693147160559945
"Casablanca","Site_1",2024-12-01,"Morocco",1,12,"Winter",1,6.5326159066055,39.1291338540614,15.95,66.74,6.73,"Light_CO2",0.7,39,50,"Culex pipiens",0,0.693147160559945
"Utrecht","Site_2",2024-12-01,"Netherlands",2,12,"Winter",2,62.2429720137734,29.567021343857,4.34,83.36,6.87,"Light_CO2",0.7,37,68,"Aedes aegypti",15,0.681265709663204
"Utrecht","Site_2",2024-12-01,"Netherlands",2,12,"Winter",2,62.2429720137734,29.567021343857,4.34,83.36,6.87,"Light_CO2",0.7,46,62,"Aedes albopictus",11,0.681265709663204
"Utrecht","Site_2",2024-12-01,"Netherlands",2,12,"Winter",2,62.2429720137734,29.567021343857,4.34,83.36,6.87,"Light_CO2",0.7,36,74,"Culex quinquefasciatus",0,0.681265709663204
"Nijmegen","Site_2",2024-12-01,"Netherlands",2,12,"Winter",2,50.0415690915193,48.3651056289673,4.41,84.51,3.53,"HumanOdor_CO2",0.7,38,74,"Anopheles gambiae",5,1.1026627643256
"Nijmegen","Site_2",2024-12-01,"Netherlands",2,12,"Winter",2,50.0415690915193,48.3651056289673,4.41,84.51,3.53,"HumanOdor_CO2",0.7,51,68,"Culex pipiens",24,1.1026627643256
"Nijmegen","Site_2",2024-12-01,"Netherlands",2,12,"Winter",2,50.0415690915193,48.3651056289673,4.41,84.51,3.53,"HumanOdor_CO2",0.7,50,69,"Aedes aegypti",29,1.1026627643256
"Nijmegen","Site_2",2024-12-01,"Netherlands",2,12,"Winter",2,50.0415690915193,48.3651056289673,4.41,84.51,3.53,"HumanOdor_CO2",0.7,42,87,"Culex quinquefasciatus",4,1.1026627643256
"Montpellier","Site_2",2024-12-01,"France",2,12,"Winter",3,94.0498293553945,40.2523443624377,11.03,77.14,4.95,"Light_CO2",0.7,35,87,"Culex pipiens",21,1.50690012023163
"Montpellier","Site_2",2024-12-01,"France",2,12,"Winter",3,94.0498293553945,40.2523443624377,11.03,77.14,4.95,"Light_CO2",0.7,50,72,"Aedes albopictus",112,1.50690012023163
"Montpellier","Site_2",2024-12-01,"France",2,12,"Winter",3,94.0498293553945,40.2523443624377,11.03,77.14,4.95,"Light_CO2",0.7,50,54,"Culex quinquefasciatus",62,1.50690012023163
"Montpellier","Site_2",2024-12-01,"France",2,12,"Winter",3,94.0498293553945,40.2523443624377,11.03,77.14,4.95,"Light_CO2",0.7,51,67,"Anopheles gambiae",75,1.50690012023163
"Montpellier","Site_2",2024-12-01,"France",2,12,"Winter",3,94.0498293553945,40.2523443624377,11.03,77.14,4.95,"Light_CO2",0.7,47,80,"Aedes aegypti",70,1.50690012023163
"Barcelona","Site_2",2024-12-01,"Spain",2,12,"Winter",2,44.1020547127118,27.5314441844821,12.69,73.92,3.35,"Light_CO2",0.7,59,66,"Culex pipiens",27,1.34717156106201
"Barcelona","Site_2",2024-12-01,"Spain",2,12,"Winter",2,44.1020547127118,27.5314441844821,12.69,73.92,3.35,"Light_CO2",0.7,44,61,"Anopheles gambiae",3,1.34717156106201
"Barcelona","Site_2",2024-12-01,"Spain",2,12,"Winter",2,44.1020547127118,27.5314441844821,12.69,73.92,3.35,"Light_CO2",0.7,39,55,"Aedes aegypti",5,1.34717156106201
"Barcelona","Site_2",2024-12-01,"Spain",2,12,"Winter",2,44.1020547127118,27.5314441844821,12.69,73.92,3.35,"Light_CO2",0.7,39,57,"Culex quinquefasciatus",12,1.34717156106201
"Barcelona","Site_2",2024-12-01,"Spain",2,12,"Winter",2,44.1020547127118,27.5314441844821,12.69,73.92,3.35,"Light_CO2",0.7,44,63,"Aedes albopictus",26,1.34717156106201
"Rabat","Site_2",2024-12-01,"Morocco",2,12,"Winter",2,49.3297857856611,30.6379405334592,16.86,71.82,5.29,"Light_CO2",0.7,36,65,"Culex pipiens",10,0.900256021268538
"Rabat","Site_2",2024-12-01,"Morocco",2,12,"Winter",2,49.3297857856611,30.6379405334592,16.86,71.82,5.29,"Light_CO2",0.7,32,78,"Aedes albopictus",5,0.900256021268538
"Rabat","Site_2",2024-12-01,"Morocco",2,12,"Winter",2,49.3297857856611,30.6379405334592,16.86,71.82,5.29,"Light_CO2",0.7,43,77,"Anopheles gambiae",25,0.900256021268538
"Casablanca","Site_2",2024-12-01,"Morocco",2,12,"Winter",2,45.1876696810825,14.6665507331491,17.43,71.68,7.22,"HumanOdor_CO2",0.7,56,67,"Culex quinquefasciatus",1,1.10234523388423
"Casablanca","Site_2",2024-12-01,"Morocco",2,12,"Winter",2,45.1876696810825,14.6665507331491,17.43,71.68,7.22,"HumanOdor_CO2",0.7,44,69,"Aedes albopictus",3,1.10234523388423
"Casablanca","Site_2",2024-12-01,"Morocco",2,12,"Winter",2,45.1876696810825,14.6665507331491,17.43,71.68,7.22,"HumanOdor_CO2",0.7,47,76,"Culex pipiens",11,1.10234523388423
"Casablanca","Site_2",2024-12-01,"Morocco",2,12,"Winter",2,45.1876696810825,14.6665507331491,17.43,71.68,7.22,"HumanOdor_CO2",0.7,46,78,"Aedes aegypti",11,1.10234523388423
